title,description,published date,url,publisher
International electronic health record-derived post-acute sequelae profiles of COVID-19 patients | npj Digital Medicine - Nature.com,International electronic health record-derived post-acute sequelae profiles of COVID-19 patients | npj Digital Medicine  Nature.com,"Wed, 29 Jun 2022 07:00:00 GMT",https://news.google.com/rss/articles/CBMiMmh0dHBzOi8vd3d3Lm5hdHVyZS5jb20vYXJ0aWNsZXMvczQxNzQ2LTAyMi0wMDYyMy040gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.nature.com', 'title': 'Nature.com'}"
The Great Grift: How billions in COVID-19 aid vanished - The Associated Press,The Great Grift: How billions in COVID-19 aid vanished  The Associated Press,"Sun, 11 Jun 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMihwFodHRwczovL2FwbmV3cy5jb20vdmlkZW8vY292aWQtMTktcGFuZGVtaWMtYnVzaW5lc3MtYXNzb2NpYXRlZC1wcmVzcy11bml0ZWQtc3RhdGVzLWdvdmVybm1lbnQtbmF0aW9uYWwtZmUyZWMyMDgwYjIyNDNiYmIxMjJhYmY0Zjg1YmViOWXSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://apnews.com', 'title': 'The Associated Press'}"
Monica Gandhi: COVID is endemic. Here's how we keep it that way - San Francisco Chronicle,Monica Gandhi: COVID is endemic. Here's how we keep it that way  San Francisco Chronicle,"Sun, 22 Jan 2023 08:00:00 GMT",https://news.google.com/rss/articles/CBMiVmh0dHBzOi8vd3d3LnNmY2hyb25pY2xlLmNvbS9vcGluaW9uL29wZW5mb3J1bS9hcnRpY2xlL2NvdmlkLXZpcnVzLWVuZGVtaWMtMTc3MjMwNjAucGhw0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.sfchronicle.com', 'title': 'San Francisco Chronicle'}"
What Does a COVID Sore Throat Feel Like? - Verywell Health,What Does a COVID Sore Throat Feel Like?  Verywell Health,"Thu, 24 Aug 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiOGh0dHBzOi8vd3d3LnZlcnl3ZWxsaGVhbHRoLmNvbS9jb3ZpZC1zb3JlLXRocm9hdC03NjkzNjM30gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.verywellhealth.com', 'title': 'Verywell Health'}"
Impact of the COVID-19 pandemic on publishing in astronomy in the initial two years - Nature.com,Impact of the COVID-19 pandemic on publishing in astronomy in the initial two years  Nature.com,"Mon, 28 Nov 2022 08:00:00 GMT",https://news.google.com/rss/articles/CBMiMmh0dHBzOi8vd3d3Lm5hdHVyZS5jb20vYXJ0aWNsZXMvczQxNTUwLTAyMi0wMTgzMC050gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.nature.com', 'title': 'Nature.com'}"
Notes from the Field: Emergency Department Visits for ... - CDC,Notes from the Field: Emergency Department Visits for ...  CDC,"Fri, 14 Jul 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiM2h0dHBzOi8vd3d3LmNkYy5nb3YvbW13ci92b2x1bWVzLzcyL3dyL21tNzIyOGEzLmh0bdIBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.cdc.gov', 'title': 'CDC'}"
Ordering free COVID-19 test kits with the help of the cloud | Amazon Web Services - AWS Blog,Ordering free COVID-19 test kits with the help of the cloud | Amazon Web Services  AWS Blog,"Tue, 24 May 2022 07:00:00 GMT",https://news.google.com/rss/articles/CBMiZmh0dHBzOi8vYXdzLmFtYXpvbi5jb20vYmxvZ3MvcHVibGljc2VjdG9yL29yZGVyaW5nLWZyZWUtY292aWQtMTktdGVzdC1raXRzLXdpdGgtdGhlLWhlbHAtb2YtdGhlLWNsb3VkL9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://aws.amazon.com', 'title': 'AWS Blog'}"
"End of COVID emergency declaration to affect tests, vaccines - USA TODAY","End of COVID emergency declaration to affect tests, vaccines  USA TODAY","Sat, 04 Feb 2023 08:00:00 GMT",https://news.google.com/rss/articles/CBMiemh0dHBzOi8vd3d3LnVzYXRvZGF5LmNvbS9zdG9yeS9uZXdzL2hlYWx0aC8yMDIzLzAyLzA0L2NvdmlkLWVtZXJnZW5jeS1kZWNsYXJhdGlvbi1lbmRzLWVmZmVjdHMtdmFjY2luZXMtdGVzdHMvMTExNjk2NDIwMDIv0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.usatoday.com', 'title': 'USA TODAY'}"
School avoidance becomes crisis after COVID - USA TODAY,School avoidance becomes crisis after COVID  USA TODAY,"Mon, 15 May 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMicWh0dHBzOi8vd3d3LnVzYXRvZGF5LmNvbS9pbi1kZXB0aC9uZXdzL2hlYWx0aC8yMDIzLzA1LzE1L3NjaG9vbC1hdm9pZGFuY2UtYmVjb21lcy1jcmlzaXMtYWZ0ZXItY292aWQvMTExMjc1NjMwMDIv0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.usatoday.com', 'title': 'USA TODAY'}"
Are the recent hepatitis cases in kids associated with COVID-19 or the COVID-19 vaccine? - Nebraska Medicine,Are the recent hepatitis cases in kids associated with COVID-19 or the COVID-19 vaccine?  Nebraska Medicine,"Tue, 21 Jun 2022 07:00:00 GMT",https://news.google.com/rss/articles/CBMiiQFodHRwczovL3d3dy5uZWJyYXNrYW1lZC5jb20vZ2FzdHJvaW50ZXN0aW5hbC1jYXJlL2FyZS10aGUtcmVjZW50LWhlcGF0aXRpcy1jYXNlcy1pbi1raWRzLWFzc29jaWF0ZWQtd2l0aC1jb3ZpZC0xOS1vci10aGUtY292aWQtMTktdmFjY2luZdIBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.nebraskamed.com', 'title': 'Nebraska Medicine'}"
CDC calls Florida's advice against new COVID booster 'dangerous' - ABC News,CDC calls Florida's advice against new COVID booster 'dangerous'  ABC News,"Thu, 14 Sep 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMicmh0dHBzOi8vYWJjbmV3cy5nby5jb20vSGVhbHRoL2Zsb3JpZGEtaGlnaGVzdC1udW1iZXItdXMtY291bnRpZXMtbW9kZXJhdGUtY292aWQtaG9zcGl0YWxpemF0aW9uL3N0b3J5P2lkPTEwMzA5ODkzN9IBdmh0dHBzOi8vYWJjbmV3cy5nby5jb20vYW1wL0hlYWx0aC9mbG9yaWRhLWhpZ2hlc3QtbnVtYmVyLXVzLWNvdW50aWVzLW1vZGVyYXRlLWNvdmlkLWhvc3BpdGFsaXphdGlvbi9zdG9yeT9pZD0xMDMwOTg5Mzc?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://abcnews.go.com', 'title': 'ABC News'}"
COVID-19 vaccination – Booster doses (Aboriginal and Torres Strait Islander people) - Department of Health,COVID-19 vaccination – Booster doses (Aboriginal and Torres Strait Islander people)  Department of Health,"Tue, 21 Feb 2023 08:00:00 GMT",https://news.google.com/rss/articles/CBMijAFodHRwczovL3d3dy5oZWFsdGguZ292LmF1L3Jlc291cmNlcy9wdWJsaWNhdGlvbnMvY292aWQtMTktdmFjY2luYXRpb24tYm9vc3Rlci1kb3Nlcy1hYm9yaWdpbmFsLWFuZC10b3JyZXMtc3RyYWl0LWlzbGFuZGVyLXBlb3BsZT9sYW5ndWFnZT1lbtIBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.health.gov.au', 'title': 'Department of Health'}"
China shortens quarantines as it eases some of its COVID rules - Reuters,China shortens quarantines as it eases some of its COVID rules  Reuters,"Fri, 11 Nov 2022 08:00:00 GMT",https://news.google.com/rss/articles/CBMieGh0dHBzOi8vd3d3LnJldXRlcnMuY29tL3dvcmxkL2NoaW5hL2NoaW5hcy1jb3ZpZC1jdXJicy1pbnRlbnNpZnktY2FzZXMtc3VyZ2UtaGlnaGVzdC1zaW5jZS1zaGFuZ2hhaS1sb2NrZG93bi0yMDIyLTExLTExL9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.reuters.com', 'title': 'Reuters'}"
When to Test for COVID Before Thanksgiving - Northeastern University,When to Test for COVID Before Thanksgiving  Northeastern University,"Fri, 18 Nov 2022 08:00:00 GMT",https://news.google.com/rss/articles/CBMiQGh0dHBzOi8vbmV3cy5ub3J0aGVhc3Rlcm4uZWR1LzIwMjIvMTEvMTgvd2hlbi10by10ZXN0LWZvci1jb3ZpZC_SAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://news.northeastern.edu', 'title': 'Northeastern University'}"
Long COVID research after the public health emergency ends : Short Wave - NPR,Long COVID research after the public health emergency ends : Short Wave  NPR,"Mon, 15 May 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiYWh0dHBzOi8vd3d3Lm5wci5vcmcvMjAyMy8wNS8xMC8xMTc1MjE3MTMwL2xvbmctY292aWQtc2NpZW50aXN0cy10cnktdG8tdW5yYXZlbC1ibG9vZC1jbG90LW15c3RlcnnSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.npr.org', 'title': 'NPR'}"
Workplace real estate in the COVID-19 era: From cost center to competitive advantage - McKinsey,Workplace real estate in the COVID-19 era: From cost center to competitive advantage  McKinsey,"Tue, 24 May 2022 07:00:00 GMT",https://news.google.com/rss/articles/CBMikAFodHRwczovL3d3dy5tY2tpbnNleS5jb20vaW5kdXN0cmllcy9yZWFsLWVzdGF0ZS9vdXItaW5zaWdodHMvd29ya3BsYWNlLXJlYWwtZXN0YXRlLWluLXRoZS1jb3ZpZC0xOS1lcmEtZnJvbS1jb3N0LWNlbnRlci10by1jb21wZXRpdGl2ZS1hZHZhbnRhZ2XSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.mckinsey.com', 'title': 'McKinsey'}"
At least 17 million people in the WHO European Region experienced long COVID in the first two years of the pandemic ... - World Health Organization (WHO),At least 17 million people in the WHO European Region experienced long COVID in the first two years of the pandemic ...  World Health Organization (WHO),"Tue, 13 Sep 2022 07:00:00 GMT",https://news.google.com/rss/articles/CBMi2AFodHRwczovL3d3dy53aG8uaW50L2V1cm9wZS9uZXdzL2l0ZW0vMTMtMDktMjAyMi1hdC1sZWFzdC0xNy1taWxsaW9uLXBlb3BsZS1pbi10aGUtd2hvLWV1cm9wZWFuLXJlZ2lvbi1leHBlcmllbmNlZC1sb25nLWNvdmlkLWluLXRoZS1maXJzdC10d28teWVhcnMtb2YtdGhlLXBhbmRlbWljLS1taWxsaW9ucy1tYXktaGF2ZS10by1saXZlLXdpdGgtaXQtZm9yLXllYXJzLXRvLWNvbWXSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.who.int', 'title': 'World Health Organization (WHO)'}"
Boston hospital brings back mask requirement in unit affected by COVID cluster - NBC Boston,Boston hospital brings back mask requirement in unit affected by COVID cluster  NBC Boston,"Mon, 26 Jun 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMifGh0dHBzOi8vd3d3Lm5iY2Jvc3Rvbi5jb20vbmV3cy9sb2NhbC9ib3N0b24taG9zcGl0YWwtYnJpbmdzLWJhY2stbWFzay1yZXF1aXJlbWVudC1pbi11bml0LWFmZmVjdGVkLWJ5LWNvdmlkLWNsdXN0ZXIvMzA3NjczMy_SAYIBaHR0cHM6Ly93d3cubmJjYm9zdG9uLmNvbS9uZXdzL2xvY2FsL2Jvc3Rvbi1ob3NwaXRhbC1icmluZ3MtYmFjay1tYXNrLXJlcXVpcmVtZW50LWluLXVuaXQtYWZmZWN0ZWQtYnktY292aWQtY2x1c3Rlci8zMDc2NzMzLz9hbXA9MQ?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.nbcboston.com', 'title': 'NBC Boston'}"
How Often Should People Get COVID Boosters? - Scientific American,How Often Should People Get COVID Boosters?  Scientific American,"Thu, 13 Apr 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiV2h0dHBzOi8vd3d3LnNjaWVudGlmaWNhbWVyaWNhbi5jb20vYXJ0aWNsZS9ob3ctb2Z0ZW4tc2hvdWxkLXBlb3BsZS1nZXQtY292aWQtYm9vc3RlcnMxL9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.scientificamerican.com', 'title': 'Scientific American'}"
News End of CUNY's COVID-19 Policies - CUNY Graduate Center,News End of CUNY's COVID-19 Policies  CUNY Graduate Center,"Fri, 12 May 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiOGh0dHBzOi8vd3d3LmdjLmN1bnkuZWR1L25ld3MvZW5kLWN1bnlzLWNvdmlkLTE5LXBvbGljaWVz0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.gc.cuny.edu', 'title': 'CUNY Graduate Center'}"
"COVID-19 Cases, Deaths, and Vaccinations by Race/Ethnicity as of Winter 2022 - KFF","COVID-19 Cases, Deaths, and Vaccinations by Race/Ethnicity as of Winter 2022  KFF","Tue, 07 Mar 2023 08:00:00 GMT",https://news.google.com/rss/articles/CBMigAFodHRwczovL3d3dy5rZmYub3JnL2Nvcm9uYXZpcnVzLWNvdmlkLTE5L2lzc3VlLWJyaWVmL2NvdmlkLTE5LWNhc2VzLWRlYXRocy1hbmQtdmFjY2luYXRpb25zLWJ5LXJhY2UtZXRobmljaXR5LWFzLW9mLXdpbnRlci0yMDIyL9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.kff.org', 'title': 'KFF'}"
The Steep Cost of Ron DeSantis's Vaccine Turnabout - The New York Times,The Steep Cost of Ron DeSantis's Vaccine Turnabout  The New York Times,"Sat, 22 Jul 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiRmh0dHBzOi8vd3d3Lm55dGltZXMuY29tLzIwMjMvMDcvMjIvdXMvcG9saXRpY3Mvcm9uLWRlc2FudGlzLWNvdmlkLmh0bWzSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.nytimes.com', 'title': 'The New York Times'}"
How to tell if you or your child have Flu or COVID-19 - CHOC - Children's health hub - CHOC Health,How to tell if you or your child have Flu or COVID-19 - CHOC - Children's health hub  CHOC Health,"Wed, 21 Sep 2022 07:00:00 GMT",https://news.google.com/rss/articles/CBMiOWh0dHBzOi8vaGVhbHRoLmNob2Mub3JnL2hhbmRvdXQvZmx1LXZzLWNvdmlkLTE5LXN5bXB0b21zL9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://health.choc.org', 'title': 'CHOC Health'}"
Real-time estimation and forecasting of COVID-19 cases and hospitalizations in Wisconsin HERC regions for public ... - BMC Public Health,Real-time estimation and forecasting of COVID-19 cases and hospitalizations in Wisconsin HERC regions for public ...  BMC Public Health,"Fri, 17 Feb 2023 08:00:00 GMT",https://news.google.com/rss/articles/CBMiTWh0dHBzOi8vYm1jcHVibGljaGVhbHRoLmJpb21lZGNlbnRyYWwuY29tL2FydGljbGVzLzEwLjExODYvczEyODg5LTAyMy0xNTE2MC020gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://bmcpublichealth.biomedcentral.com', 'title': 'BMC Public Health'}"
FDA Experts Vote to Change COVID-19 Vaccine - TIME,FDA Experts Vote to Change COVID-19 Vaccine  TIME,"Thu, 15 Jun 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiNmh0dHBzOi8vdGltZS5jb20vNjI4NzczMi9uZXctY292aWQtMTktdmFjY2luZS1zdHJhaW5zL9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://time.com', 'title': 'TIME'}"
"Infections like flu are on the rise, following the pandemic - World Economic Forum","Infections like flu are on the rise, following the pandemic  World Economic Forum","Wed, 01 Feb 2023 08:00:00 GMT",https://news.google.com/rss/articles/CBMiVGh0dHBzOi8vd3d3LndlZm9ydW0ub3JnL2FnZW5kYS8yMDIzLzAyL290aGVyLWluZmVjdGlvbnMtcmlzaW5nLXNpbmNlLWNvdmlkLXBhbmRlbWljL9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.weforum.org', 'title': 'World Economic Forum'}"
"What to know about the 'triple threat' of RSV, COVID and flu - Spectrum News NY1","What to know about the 'triple threat' of RSV, COVID and flu  Spectrum News NY1","Thu, 27 Oct 2022 07:00:00 GMT",https://news.google.com/rss/articles/CBMiTGh0dHBzOi8vbnkxLmNvbS9ueWMvYWxsLWJvcm91Z2hzL25ld3MvMjAyMi8xMC8yNy9yc3YtY292aWQtZmx1LXRyaXBsZS10aHJlYXTSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://ny1.com', 'title': 'Spectrum News NY1'}"
"Jill Biden ends COVID-19 isolation after testing negative, will rejoin president on vacation - ABC News","Jill Biden ends COVID-19 isolation after testing negative, will rejoin president on vacation  ABC News","Sun, 21 Aug 2022 07:00:00 GMT",https://news.google.com/rss/articles/CBMiZWh0dHBzOi8vYWJjbmV3cy5nby5jb20vUG9saXRpY3MvamlsbC1iaWRlbi1lbmRzLWNvdmlkLTE5LWlzb2xhdGlvbi10ZXN0aW5nLW5lZ2F0aXZlL3N0b3J5P2lkPTg4NjU3MTU10gFpaHR0cHM6Ly9hYmNuZXdzLmdvLmNvbS9hbXAvUG9saXRpY3MvamlsbC1iaWRlbi1lbmRzLWNvdmlkLTE5LWlzb2xhdGlvbi10ZXN0aW5nLW5lZ2F0aXZlL3N0b3J5P2lkPTg4NjU3MTU1?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://abcnews.go.com', 'title': 'ABC News'}"
"What to know as fall vaccinations against COVID, flu and RSV get underway - The Associated Press","What to know as fall vaccinations against COVID, flu and RSV get underway  The Associated Press","Fri, 29 Sep 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiYWh0dHBzOi8vYXBuZXdzLmNvbS9hcnRpY2xlL3ZhY2NpbmVzLWZsdS1jb3ZpZDE5LXJzdi12aXJ1c2VzLWZhbGwtOGZmYTZiZjBjMmMwZGExYTg4NDJkYjUyNGFhZDUwMDbSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://apnews.com', 'title': 'The Associated Press'}"
Fighting For Survival in the Shadow of Covid-19 - POLITICO,Fighting For Survival in the Shadow of Covid-19  POLITICO,"Tue, 31 May 2022 07:00:00 GMT",https://news.google.com/rss/articles/CBMiW2h0dHBzOi8vd3d3LnBvbGl0aWNvLmNvbS9uZXdzL21hZ2F6aW5lLzIwMjIvMDUvMzEvYWZyaWNhLWNvdmlkLWhlYWx0aC1zeXN0ZW0tZ2hhbmEtMDAwMzU2OTfSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.politico.com', 'title': 'POLITICO'}"
"COVID cases, hospitalizations are rising in NJ, but will new variant cause a surge? - NorthJersey.com","COVID cases, hospitalizations are rising in NJ, but will new variant cause a surge?  NorthJersey.com","Tue, 08 Aug 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMigAFodHRwczovL3d3dy5ub3J0aGplcnNleS5jb20vc3RvcnkvbmV3cy9oZWFsdGgvMjAyMy8wOC8wOC9jb3ZpZC1jYXNlcy1vZi1lcmlzLXZhcmlhbnQtcmlzaW5nLWluLW5qLXdpbGwtc3VyZ2UtZm9sbG93LzcwNTQ4OTU0MDA3L9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.northjersey.com', 'title': 'NorthJersey.com'}"
Zero-Covid China asks: Is World Cup on another planet? - BBC.com,Zero-Covid China asks: Is World Cup on another planet?  BBC.com,"Thu, 24 Nov 2022 08:00:00 GMT",https://news.google.com/rss/articles/CBMiMmh0dHBzOi8vd3d3LmJiYy5jb20vbmV3cy93b3JsZC1hc2lhLWNoaW5hLTYzNzM1OTIz0gE2aHR0cHM6Ly93d3cuYmJjLmNvbS9uZXdzL3dvcmxkLWFzaWEtY2hpbmEtNjM3MzU5MjMuYW1w?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.bbc.com', 'title': 'BBC.com'}"
Most COVID-19 'Long Haulers' Continue to Experience Symptoms 15 Months After Initial Infection - News Center - Feinberg News Center,Most COVID-19 'Long Haulers' Continue to Experience Symptoms 15 Months After Initial Infection - News Center  Feinberg News Center,"Tue, 24 May 2022 07:00:00 GMT",https://news.google.com/rss/articles/CBMijwFodHRwczovL25ld3MuZmVpbmJlcmcubm9ydGh3ZXN0ZXJuLmVkdS8yMDIyLzA1LzI0L21vc3QtY292aWQtMTktbG9uZy1oYXVsZXJzLWNvbnRpbnVlLXRvLWV4cGVyaWVuY2Utc3ltcHRvbXMtMTUtbW9udGhzLWFmdGVyLWluaXRpYWwtaW5mZWN0aW9uL9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://news.feinberg.northwestern.edu', 'title': 'Feinberg News Center'}"
"""Nightmare,"" Some planning to get new COVID-19 vaccine getting bills for nearly $200 - CBS Boston","""Nightmare,"" Some planning to get new COVID-19 vaccine getting bills for nearly $200  CBS Boston","Tue, 19 Sep 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiUWh0dHBzOi8vd3d3LmNic25ld3MuY29tL2Jvc3Rvbi9uZXdzL3BhdGllbnRzLWNoYXJnZWQtaHVuZHJlZHMtbmV3LWNvdmlkLTE5LXNob3RzL9IBVWh0dHBzOi8vd3d3LmNic25ld3MuY29tL2FtcC9ib3N0b24vbmV3cy9wYXRpZW50cy1jaGFyZ2VkLWh1bmRyZWRzLW5ldy1jb3ZpZC0xOS1zaG90cy8?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.cbsnews.com', 'title': 'CBS Boston'}"
"Predicting COVID-19 cases using SARS-CoV-2 RNA in air, surface swab and wastewater samples - ScienceDirect.com","Predicting COVID-19 cases using SARS-CoV-2 RNA in air, surface swab and wastewater samples  ScienceDirect.com","Fri, 20 Jan 2023 08:00:00 GMT",https://news.google.com/rss/articles/CBMiQ2h0dHBzOi8vd3d3LnNjaWVuY2VkaXJlY3QuY29tL3NjaWVuY2UvYXJ0aWNsZS9waWkvUzAwNDg5Njk3MjIwNjI4NzjSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.sciencedirect.com', 'title': 'ScienceDirect.com'}"
Pharma Shares COVID-19 Voluntary Licensing Lessons Amid Debate Over Best Path To Access Pandemic Products - Health Policy Watch,Pharma Shares COVID-19 Voluntary Licensing Lessons Amid Debate Over Best Path To Access Pandemic Products  Health Policy Watch,"Thu, 15 Jun 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiUmh0dHBzOi8vaGVhbHRocG9saWN5LXdhdGNoLm5ld3MvcGhhcm1hLXNoYXJlcy1jb3ZpZC0xOS12b2x1bmFyeS1saWNlbnNpbmctbGVzc29ucy_SAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://healthpolicy-watch.news', 'title': 'Health Policy Watch'}"
You asked: Can I get a refund for my flight if I have covid? - The Washington Post,You asked: Can I get a refund for my flight if I have covid?  The Washington Post,"Thu, 23 Jun 2022 07:00:00 GMT",https://news.google.com/rss/articles/CBMiQWh0dHBzOi8vd3d3Lndhc2hpbmd0b25wb3N0LmNvbS90cmF2ZWwvdGlwcy9jb3ZpZC1yZWZ1bmQtYWlybGluZXMv0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.washingtonpost.com', 'title': 'The Washington Post'}"
A scoping review of the impacts of COVID-19 physical distancing measures on vulnerable population groups - Nature.com,A scoping review of the impacts of COVID-19 physical distancing measures on vulnerable population groups  Nature.com,"Fri, 03 Feb 2023 08:00:00 GMT",https://news.google.com/rss/articles/CBMiMmh0dHBzOi8vd3d3Lm5hdHVyZS5jb20vYXJ0aWNsZXMvczQxNDY3LTAyMy0zNjI2Ny050gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.nature.com', 'title': 'Nature.com'}"
COVID-19: What you need to know about the coronavirus pandemic this week - World Economic Forum,COVID-19: What you need to know about the coronavirus pandemic this week  World Economic Forum,"Mon, 22 Aug 2022 07:00:00 GMT",https://news.google.com/rss/articles/CBMiTmh0dHBzOi8vd3d3LndlZm9ydW0ub3JnL2FnZW5kYS8yMDIyLzA4L2NvdmlkMTktY29yb25hdmlydXMtcGFuZGVtaWMtMjItYXVndXN0L9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.weforum.org', 'title': 'World Economic Forum'}"
"Long COVID may be less common in children - National Heart, Lung, and Blood Institute","Long COVID may be less common in children  National Heart, Lung, and Blood Institute","Mon, 12 Sep 2022 07:00:00 GMT",https://news.google.com/rss/articles/CBMiSmh0dHBzOi8vd3d3Lm5obGJpLm5paC5nb3YvbmV3cy8yMDIyL2xvbmctY292aWQtbWF5LWJlLWxlc3MtY29tbW9uLWNoaWxkcmVu0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.nhlbi.nih.gov', 'title': 'National Heart, Lung, and Blood Institute'}"
Spatial and temporal fluctuations in COVID-19 fatality rates in Brazilian hospitals - Nature.com,Spatial and temporal fluctuations in COVID-19 fatality rates in Brazilian hospitals  Nature.com,"Tue, 10 May 2022 07:00:00 GMT",https://news.google.com/rss/articles/CBMiMmh0dHBzOi8vd3d3Lm5hdHVyZS5jb20vYXJ0aWNsZXMvczQxNTkxLTAyMi0wMTgwNy0x0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.nature.com', 'title': 'Nature.com'}"
UCI biologists to study COVID-19 link to Alzheimer's - UCI News,UCI biologists to study COVID-19 link to Alzheimer's  UCI News,"Tue, 11 Jul 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiVGh0dHBzOi8vbmV3cy51Y2kuZWR1LzIwMjMvMDcvMTEvdWNpLWJpb2xvZ2lzdHMtdG8tc3R1ZHktY292aWQtMTktbGluay10by1hbHpoZWltZXJzL9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://news.uci.edu', 'title': 'UCI News'}"
FDA: Don't use certain SD Biosensor COVID-19 tests | AHA News - American Hospital Association,FDA: Don't use certain SD Biosensor COVID-19 tests | AHA News  American Hospital Association,"Mon, 08 May 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMiXWh0dHBzOi8vd3d3LmFoYS5vcmcvbmV3cy9oZWFkbGluZS8yMDIzLTA1LTA4LWZkYS1kb250LXVzZS1jZXJ0YWluLXNkLWJpb3NlbnNvci1jb3ZpZC0xOS10ZXN0c9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.aha.org', 'title': 'American Hospital Association'}"
Widespread Claims Misrepresent Effectiveness of COVID-19 Vaccines - FactCheck.org,Widespread Claims Misrepresent Effectiveness of COVID-19 Vaccines  FactCheck.org,"Fri, 26 Aug 2022 07:00:00 GMT",https://news.google.com/rss/articles/CBMibWh0dHBzOi8vd3d3LmZhY3RjaGVjay5vcmcvMjAyMi8wOC9zY2ljaGVjay13aWRlc3ByZWFkLWNsYWltcy1taXNyZXByZXNlbnQtZWZmZWN0aXZlbmVzcy1vZi1jb3ZpZC0xOS12YWNjaW5lcy_SAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.factcheck.org', 'title': 'FactCheck.org'}"
